file,class,method,variable,usage
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\api\RectangleAnchor.java,org.jfree.chart.api.RectangleAnchor,getAnchorPoint/1[java.awt.geom.Rectangle2D],BOTTOM,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\api\RectangleAnchor.java,org.jfree.chart.api.RectangleAnchor,getAnchorPoint/1[java.awt.geom.Rectangle2D],BOTTOM_LEFT,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,getItemPaint/0,itemPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,setLegendItemGraphicEdge/1[org.jfree.chart.api.RectangleEdge],legendItemGraphicEdge,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,createLegendItemBlock/1[org.jfree.chart.legend.LegendItem],legendItemGraphicEdge,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,createLegendItemBlock/1[org.jfree.chart.legend.LegendItem],itemLabelPadding,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,createLegendItemBlock/1[org.jfree.chart.legend.LegendItem],legendItemGraphicPadding,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,createLegendItemBlock/1[org.jfree.chart.legend.LegendItem],itemFont,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,createLegendItemBlock/1[org.jfree.chart.legend.LegendItem],itemPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,getLegendItemGraphicEdge/0,legendItemGraphicEdge,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,setItemLabelPadding/1[org.jfree.chart.api.RectangleInsets],itemLabelPadding,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"draw/3[java.awt.Graphics2D,java.awt.geom.Rectangle2D,java.lang.Object]",backgroundPaint,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"draw/3[java.awt.Graphics2D,java.awt.geom.Rectangle2D,java.lang.Object]",wrapper,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"draw/3[java.awt.Graphics2D,java.awt.geom.Rectangle2D,java.lang.Object]",items,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,setWrapper/1[org.jfree.chart.block.BlockContainer],wrapper,4
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"arrange/2[java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint]",wrapper,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"arrange/2[java.awt.Graphics2D,org.jfree.chart.block.RectangleConstraint]",items,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,addItemBlock/1[org.jfree.chart.legend.LegendItem],items,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,setSources/1[org.jfree.chart.legend.LegendItemSource[]],sources,5
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,getSortOrder/0,sortOrder,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,writeObject/1[java.io.ObjectOutputStream],backgroundPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,writeObject/1[java.io.ObjectOutputStream],itemPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,readObject/1[java.io.ObjectInputStream],backgroundPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,readObject/1[java.io.ObjectInputStream],itemPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,getBackgroundPaint/0,backgroundPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,fetchLegendItems/0,sources,4
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,fetchLegendItems/0,hLayout,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,fetchLegendItems/0,sortOrder,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,fetchLegendItems/0,items,3
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,fetchLegendItems/0,vLayout,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,getWrapper/0,wrapper,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,setSortOrder/1[org.jfree.chart.api.SortOrder],sortOrder,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,getLegendItemGraphicAnchor/0,legendItemGraphicAnchor,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,getItemLabelPadding/0,itemLabelPadding,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"LegendTitle/3[org.jfree.chart.legend.LegendItemSource,org.jfree.chart.block.Arrangement,org.jfree.chart.block.Arrangement]",DEFAULT_ITEM_FONT,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"LegendTitle/3[org.jfree.chart.legend.LegendItemSource,org.jfree.chart.block.Arrangement,org.jfree.chart.block.Arrangement]",sources,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"LegendTitle/3[org.jfree.chart.legend.LegendItemSource,org.jfree.chart.block.Arrangement,org.jfree.chart.block.Arrangement]",itemLabelPadding,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"LegendTitle/3[org.jfree.chart.legend.LegendItemSource,org.jfree.chart.block.Arrangement,org.jfree.chart.block.Arrangement]",legendItemGraphicLocation,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"LegendTitle/3[org.jfree.chart.legend.LegendItemSource,org.jfree.chart.block.Arrangement,org.jfree.chart.block.Arrangement]",legendItemGraphicPadding,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"LegendTitle/3[org.jfree.chart.legend.LegendItemSource,org.jfree.chart.block.Arrangement,org.jfree.chart.block.Arrangement]",itemFont,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"LegendTitle/3[org.jfree.chart.legend.LegendItemSource,org.jfree.chart.block.Arrangement,org.jfree.chart.block.Arrangement]",itemPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"LegendTitle/3[org.jfree.chart.legend.LegendItemSource,org.jfree.chart.block.Arrangement,org.jfree.chart.block.Arrangement]",legendItemGraphicEdge,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"LegendTitle/3[org.jfree.chart.legend.LegendItemSource,org.jfree.chart.block.Arrangement,org.jfree.chart.block.Arrangement]",hLayout,5
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"LegendTitle/3[org.jfree.chart.legend.LegendItemSource,org.jfree.chart.block.Arrangement,org.jfree.chart.block.Arrangement]",sortOrder,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"LegendTitle/3[org.jfree.chart.legend.LegendItemSource,org.jfree.chart.block.Arrangement,org.jfree.chart.block.Arrangement]",backgroundPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"LegendTitle/3[org.jfree.chart.legend.LegendItemSource,org.jfree.chart.block.Arrangement,org.jfree.chart.block.Arrangement]",items,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"LegendTitle/3[org.jfree.chart.legend.LegendItemSource,org.jfree.chart.block.Arrangement,org.jfree.chart.block.Arrangement]",DEFAULT_ITEM_PAINT,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"LegendTitle/3[org.jfree.chart.legend.LegendItemSource,org.jfree.chart.block.Arrangement,org.jfree.chart.block.Arrangement]",legendItemGraphicAnchor,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,"LegendTitle/3[org.jfree.chart.legend.LegendItemSource,org.jfree.chart.block.Arrangement,org.jfree.chart.block.Arrangement]",vLayout,4
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,getLegendItemGraphicLocation/0,legendItemGraphicLocation,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,setBackgroundPaint/1[java.awt.Paint],backgroundPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,getItemFont/0,itemFont,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,setItemFont/1[java.awt.Font],itemFont,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,getSources/0,sources,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,setItemPaint/1[java.awt.Paint],itemPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,setLegendItemGraphicLocation/1[org.jfree.chart.api.RectangleAnchor],legendItemGraphicLocation,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,setLegendItemGraphicPadding/1[org.jfree.chart.api.RectangleInsets],legendItemGraphicPadding,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,equals/1[java.lang.Object],legendItemGraphicEdge,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,equals/1[java.lang.Object],hLayout,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,equals/1[java.lang.Object],legendItemGraphicLocation,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,equals/1[java.lang.Object],sortOrder,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,equals/1[java.lang.Object],backgroundPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,equals/1[java.lang.Object],itemFont,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,equals/1[java.lang.Object],legendItemGraphicAnchor,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,equals/1[java.lang.Object],itemPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,equals/1[java.lang.Object],vLayout,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,getLegendItemGraphicPadding/0,legendItemGraphicPadding,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,getItemContainer/0,items,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,org.jfree.chart.legend.LegendTitle,setLegendItemGraphicAnchor/1[org.jfree.chart.api.RectangleAnchor],legendItemGraphicAnchor,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\xml\PieDatasetHandler.java,org.jfree.data.xml.PieDatasetHandler,"addItem/2[java.lang.Comparable,java.lang.Number]",dataset,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\xml\PieDatasetHandler.java,org.jfree.data.xml.PieDatasetHandler,getDataset/0,dataset,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\xml\PieDatasetHandler.java,org.jfree.data.xml.PieDatasetHandler,"startElement/4[java.lang.String,java.lang.String,java.lang.String,org.xml.sax.Attributes]",dataset,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\data\xml\PieDatasetHandler.java,org.jfree.data.xml.PieDatasetHandler,PieDatasetHandler/0,dataset,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,readObject/1[java.io.ObjectInputStream],shadowPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,readObject/1[java.io.ObjectInputStream],outlinePaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,readObject/1[java.io.ObjectInputStream],outlineStroke,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,readObject/1[java.io.ObjectInputStream],backgroundPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,getOutlinePaint/0,outlinePaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,getOutlineStroke/0,outlineStroke,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,setShadowPaint/1[java.awt.Paint],shadowPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,equals/1[java.lang.Object],shadowPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,equals/1[java.lang.Object],shadowYOffset,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,equals/1[java.lang.Object],outlinePaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,equals/1[java.lang.Object],outlineStroke,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,equals/1[java.lang.Object],backgroundPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,equals/1[java.lang.Object],textBlock,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,equals/1[java.lang.Object],shadowXOffset,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,equals/1[java.lang.Object],interiorGap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,TextBox/1[java.lang.String],textBlock,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,writeObject/1[java.io.ObjectOutputStream],shadowPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,writeObject/1[java.io.ObjectOutputStream],outlinePaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,writeObject/1[java.io.ObjectOutputStream],outlineStroke,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,writeObject/1[java.io.ObjectOutputStream],backgroundPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,setOutlineStroke/1[java.awt.Stroke],outlineStroke,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,setBackgroundPaint/1[java.awt.Paint],backgroundPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,getShadowPaint/0,shadowPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,getTextBlock/0,textBlock,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,getHeight/1[java.awt.Graphics2D],textBlock,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,getHeight/1[java.awt.Graphics2D],interiorGap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,getShadowYOffset/0,shadowYOffset,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,setInteriorGap/1[org.jfree.chart.text.RectangleInsets],interiorGap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,setOutlinePaint/1[java.awt.Paint],outlinePaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,getShadowXOffset/0,shadowXOffset,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,TextBox/1[org.jfree.chart.text.TextBlock],shadowPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,TextBox/1[org.jfree.chart.text.TextBlock],shadowYOffset,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,TextBox/1[org.jfree.chart.text.TextBlock],outlinePaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,TextBox/1[org.jfree.chart.text.TextBlock],outlineStroke,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,TextBox/1[org.jfree.chart.text.TextBlock],backgroundPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,TextBox/1[org.jfree.chart.text.TextBlock],textBlock,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,TextBox/1[org.jfree.chart.text.TextBlock],shadowXOffset,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,TextBox/1[org.jfree.chart.text.TextBlock],interiorGap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,setShadowYOffset/1[double],shadowYOffset,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,getBackgroundPaint/0,backgroundPaint,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,setShadowXOffset/1[double],shadowXOffset,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,"draw/4[java.awt.Graphics2D,float,float,org.jfree.chart.text.RectangleAnchor]",shadowPaint,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,"draw/4[java.awt.Graphics2D,float,float,org.jfree.chart.text.RectangleAnchor]",shadowYOffset,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,"draw/4[java.awt.Graphics2D,float,float,org.jfree.chart.text.RectangleAnchor]",outlinePaint,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,"draw/4[java.awt.Graphics2D,float,float,org.jfree.chart.text.RectangleAnchor]",outlineStroke,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,"draw/4[java.awt.Graphics2D,float,float,org.jfree.chart.text.RectangleAnchor]",backgroundPaint,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,"draw/4[java.awt.Graphics2D,float,float,org.jfree.chart.text.RectangleAnchor]",textBlock,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,"draw/4[java.awt.Graphics2D,float,float,org.jfree.chart.text.RectangleAnchor]",shadowXOffset,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,"draw/4[java.awt.Graphics2D,float,float,org.jfree.chart.text.RectangleAnchor]",interiorGap,4
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,setTextBlock/1[org.jfree.chart.text.TextBlock],textBlock,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,getInteriorGap/0,interiorGap,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,hashCode/0,shadowPaint,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,hashCode/0,shadowYOffset,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,hashCode/0,outlinePaint,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,hashCode/0,outlineStroke,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,hashCode/0,backgroundPaint,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,hashCode/0,textBlock,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,hashCode/0,shadowXOffset,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,org.jfree.chart.text.TextBox,hashCode/0,interiorGap,2
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\WaferMapPlot.java,org.jfree.chart.plot.WaferMapPlot,getDataset/0,dataset,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\WaferMapPlot.java,org.jfree.chart.plot.WaferMapPlot,"drawChipGrid/2[java.awt.Graphics2D,java.awt.geom.Rectangle2D]",renderer,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\WaferMapPlot.java,org.jfree.chart.plot.WaferMapPlot,"drawChipGrid/2[java.awt.Graphics2D,java.awt.geom.Rectangle2D]",dataset,6
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\WaferMapPlot.java,org.jfree.chart.plot.WaferMapPlot,setDataset/1[org.jfree.chart.plot.WaferMapDataset],dataset,9
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\WaferMapPlot.java,org.jfree.chart.plot.WaferMapPlot,getLegendItems/0,renderer,1
C:\Users\leade\Desktop\jfreechart-master\src\main\java\org\jfree\chart\plot\WaferMapPlot.java,org.jfree.chart.plot.WaferMapPlot,"WaferMapPlot/2[org.jfree.chart.plot.WaferMapDataset,org.jfree.chart.renderer.WaferMapRenderer]",renderer,7
